"idvisit","idsite","idvisitor","server_time","idaction_url","idlink_va","idgoal","buster","idorder","items","url","revenue","revenue_shipping","revenue_subtotal","revenue_tax","revenue_discount","pageviews_before","visitor_returning","visitor_seconds_since_first","visitor_seconds_since_order","visitor_count_visits","referer_keyword","referer_name","referer_type","config_browser_name","config_client_type","config_device_brand","config_device_model","config_device_type","location_city","location_country","location_latitude","location_longitude","location_region","custom_dimension_1","custom_dimension_2","custom_dimension_3","custom_dimension_4","custom_dimension_5"
8934,2,0xde6122783bdb8065,"2023-11-05 15:14:45","NULL","NULL",-1,0,"NULL",2,"",5.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8935,2,0x45f5ae45a2d04f07,"2023-11-05 15:02:02","NULL","NULL",0,946018337,"2023-11-05-29647",15,"",82.5,7.5,75.0,12.5,"NULL","NULL",2,0,0,1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Clermont-Ferrand","fr",45.777000,3.087000,"ARA","NULL","NULL","NULL","NULL","NULL"
8936,2,0x5076c26fe99ac8b2,"2023-11-05 15:02:03","NULL","NULL",0,40478472,"2023-11-05-29648",7,"",319.5,7.5,312.0,52.0,"NULL","NULL",2,363832,0,2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
8937,2,0x9a3b1f1f30a7cfc8,"2023-11-05 15:02:04","NULL","NULL",0,2040846273,"2023-11-05-29649",10,"",138.0,7.5,130.5,21.75,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Saint-Denis","fr",48.921000,2.354000,"IDF","NULL","NULL","NULL","NULL","NULL"
8938,2,0x82a3bb1c189d55e1,"2023-11-05 15:02:04","NULL","NULL",0,3197208785,"2023-11-05-29650",3,"",29.5,7.5,22.0,3.67,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Saint-Raphaël","fr",43.425000,6.768000,"","NULL","NULL","NULL","NULL","NULL"
8939,2,0x80c756550e06ba72,"2023-11-05 15:02:05","NULL","NULL",0,2872132884,"2023-11-05-29651",2,"",41.5,7.5,34.0,5.67,"NULL","NULL",2,66945,0,2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
8940,2,0x8c36450a3c73abdc,"2023-11-05 15:02:05","NULL","NULL",0,1970069531,"2023-11-05-29653",4,"",68.9,7.5,61.4,10.23,"NULL","NULL",2,31125,0,3,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8941,2,0xee20a593835db430,"2023-11-05 15:02:05","NULL","NULL",0,1629290738,"2023-11-05-29655",1,"",25.5,7.5,18.0,3.0,"NULL","NULL",2,4890,0,2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
8942,2,0x03da93004ec048c9,"2023-11-05 15:28:09","NULL","NULL",-1,0,"NULL",3,"",45.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
8943,2,0x9141d3e00a92011b,"2023-11-05 15:26:38","NULL","NULL",-1,0,"NULL",2,"",2.64,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Nantes","fr",47.218000,-1.554000,"","NULL","NULL","NULL","NULL","NULL"
8944,2,0xbc4a34e44aa941d0,"2023-11-05 15:36:27","NULL","NULL",-1,0,"NULL",1,"",6.66,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Saint-Brieuc","fr",48.514000,-2.766000,"","NULL","NULL","NULL","NULL","NULL"
8945,2,0x35a2fd3d75aa528f,"2023-11-05 15:38:06","NULL","NULL",-1,0,"NULL",1,"",3.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8946,2,0x0f0bedf75a64c13c,"2023-11-05 15:54:43","NULL","NULL",-1,0,"NULL",1,"",8.7,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Aix-en-Provence","fr",43.528000,5.450000,"","NULL","NULL","NULL","NULL","NULL"
8947,2,0x946e5ee43f41c351,"2023-11-05 16:18:04","NULL","NULL",0,2142946698,"2023-11-05-29656",1,"",15.0,3.0,12.0,2.0,"NULL","NULL",2,102511,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8948,2,0xd42cdb231af3ff37,"2023-11-05 16:18:04","NULL","NULL",0,2146814848,"2023-11-05-29657",1,"",22.0,3.0,19.0,3.17,"NULL","NULL",2,88118,0,2,"","example",6,"FF",1,"","generic desktop",0,"Nantes","fr",47.218000,-1.554000,"","NULL","NULL","NULL","NULL","NULL"
8949,2,0x284399f40e1b4b60,"2023-11-05 16:18:05","NULL","NULL",0,2997972362,"2023-11-05-29658",2,"",32.1,3.0,29.1,4.85,"NULL","NULL",2,82525,0,2,"","example",6,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8950,2,0x52ffe9cabf88654a,"2023-11-05 16:18:05","NULL","NULL",0,111162610,"2023-11-05-29659",3,"",37.0,3.0,34.0,5.67,"NULL","NULL",2,75586,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Rennes","fr",48.117000,-1.678000,"","NULL","NULL","NULL","NULL","NULL"
8951,2,0x8098379393a81ca8,"2023-11-05 16:18:06","NULL","NULL",0,2686332006,"2023-11-05-29660",3,"",42.0,3.0,39.0,6.5,"NULL","NULL",2,164024,0,3,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8952,2,0x5a4a796fcd5bb873,"2023-11-05 16:18:06","NULL","NULL",0,641682555,"2023-11-05-29661",1,"",21.5,3.0,18.5,3.08,"NULL","NULL",2,945244,0,4,"","example",6,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8953,2,0x8c3007c239f613cc,"2023-11-05 16:18:07","NULL","NULL",0,2243575667,"2023-11-05-29662",2,"",49.0,3.0,46.0,7.67,"NULL","NULL",2,54713,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8954,2,0x556d673f7ef8719b,"2023-11-05 16:18:07","NULL","NULL",0,1519112828,"2023-11-05-29665",4,"",53.0,0.0,53.0,8.83,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Limoges","fr",45.835000,1.257000,"NAQ","NULL","NULL","NULL","NULL","NULL"
8955,2,0xee20a593835db430,"2023-11-05 16:24:52","NULL","NULL",-1,0,"NULL",1,"",24.0,"NULL","NULL","NULL","NULL","NULL",1,9857,4967,3,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
8956,2,0x67e7fe0f89230570,"2023-11-05 16:33:44","NULL","NULL",-1,0,"NULL",100,"",37.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Caen","fr",49.183000,-0.371000,"","NULL","NULL","NULL","NULL","NULL"
8957,2,0xc4a1b213d48f566e,"2023-11-05 16:43:18","NULL","NULL",-1,0,"NULL",1,"",22.0,"NULL","NULL","NULL","NULL","NULL",1,236357,"NULL",2,"","bolas",6,"CH",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8958,2,0x9a126ae94a0ff6bc,"2023-11-05 16:59:33","NULL","NULL",-1,0,"NULL",1,"",6.5,"NULL","NULL","NULL","NULL","NULL",1,264226,"NULL",2,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Tours","fr",47.394000,0.685000,"CVL","NULL","NULL","NULL","NULL","NULL"
8959,2,0x0f0bedf75a64c13c,"2023-11-05 17:01:01","NULL","NULL",-1,0,"NULL",1,"",14.0,"NULL","NULL","NULL","NULL","NULL",1,3978,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Aix-en-Provence","fr",43.528000,5.450000,"","NULL","NULL","NULL","NULL","NULL"
8960,2,0xee20a593835db430,"2023-11-05 17:02:20","NULL","NULL",-1,0,"NULL",1,"",24.0,"NULL","NULL","NULL","NULL","NULL",2,12096,7206,4,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
8961,2,0xa44a0683c12523eb,"2023-11-05 17:17:15","NULL","NULL",-1,0,"NULL",8,"",126.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"OP",1,"NI","Wii",4,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8962,2,0x5380098ac2482bb8,"2023-11-05 17:15:14","NULL","NULL",-1,0,"NULL",1,"",12.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Aix-en-Provence","fr",43.528000,5.450000,"","NULL","NULL","NULL","NULL","NULL"
8963,2,0xc4a1b213d48f566e,"2023-11-05 17:42:28","NULL","NULL",-1,0,"NULL",1,"",22.0,"NULL","NULL","NULL","NULL","NULL",1,239935,"NULL",3,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8964,2,0x1ed02a339a4b05a4,"2023-11-05 18:00:29","NULL","NULL",-1,0,"NULL",20,"",6.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Magny-en-Vexin","fr",49.152000,1.787000,"IDF","NULL","NULL","NULL","NULL","NULL"
8965,2,0xabfcd0c98d6a722b,"2023-11-05 18:11:43","NULL","NULL",-1,0,"NULL",1,"",12.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"Google Search App",5,"AP","iPhone",1,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8966,2,0xc2a6cb71e4c956db,"2023-11-05 18:38:13","NULL","NULL",-1,0,"NULL",1,"",4.0,"NULL","NULL","NULL","NULL","NULL",1,106303,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Nanterre","fr",48.892000,2.215000,"IDF","NULL","NULL","NULL","NULL","NULL"
8967,2,0xb5966382c101a78d,"2023-11-05 18:49:54","NULL","NULL",-1,0,"NULL",1,"",23.0,"NULL","NULL","NULL","NULL","NULL",1,73484,"NULL",2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8968,2,0x7fce656716149dac,"2023-11-05 19:00:29","NULL","NULL",-1,0,"NULL",1,"",11.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Marseille","fr",43.297000,5.370000,"","NULL","NULL","NULL","NULL","NULL"
8969,2,0x1aa0fb9b9f5e8b3b,"2023-11-05 19:33:56","NULL","NULL",-1,0,"NULL",3,"",11.1,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Meudon","fr",48.810000,2.232000,"IDF","NULL","NULL","NULL","NULL","NULL"
8970,2,0xb2e3891cb30498f4,"2023-11-05 20:17:22","NULL","NULL",-1,0,"NULL",1,"",7.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8971,2,0x7fce656716149dac,"2023-11-05 20:18:29","NULL","NULL",-1,0,"NULL",1,"",11.0,"NULL","NULL","NULL","NULL","NULL",1,5414,"NULL",2,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Marseille","fr",43.297000,5.370000,"","NULL","NULL","NULL","NULL","NULL"
8972,2,0x5615e0e1644e264b,"2023-11-05 20:28:09","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8973,2,0x52a6a4777ea66b01,"2023-11-05 21:38:10","NULL","NULL",-1,0,"NULL",3,"",50.0,"NULL","NULL","NULL","NULL","NULL",1,687570,453073,4,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Grenoble","fr",45.189000,5.725000,"ARA","NULL","NULL","NULL","NULL","NULL"
8974,2,0x65194dce0d284c6f,"2023-11-05 21:38:50","NULL","NULL",-1,0,"NULL",1,"",7.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","jonglerie",6,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8975,2,0xc4594d3013362eab,"2023-11-05 21:55:32","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Tours","fr",47.394000,0.685000,"CVL","NULL","NULL","NULL","NULL","NULL"
8976,2,0x92d5c7dc26f2f415,"2023-11-05 22:05:31","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Tours","fr",47.394000,0.685000,"CVL","NULL","NULL","NULL","NULL","NULL"
8977,2,0xae46a4d608c82992,"2023-11-05 22:56:00","NULL","NULL",-1,0,"NULL",1,"",43.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Rennes","fr",48.117000,-1.678000,"","NULL","NULL","NULL","NULL","NULL"
8981,2,0xa40d3c31cfa3e362,"2023-11-05 23:23:06","NULL","NULL",-1,0,"NULL",1,"",172.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"AN",1,"SO","Xperia U",1,"San Pietro in Cariano","it",45.518000,10.886000,"34","NULL","NULL","NULL","NULL","NULL"
8985,2,0x9f0e06112d1b85ee,"2023-11-05 23:25:51","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,1170910,"NULL",5,"NULL","referrer.example.org",3,"AN",1,"LG","Optimus L5 II",1,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
8987,2,0x08a2617e13e73172,"2023-11-06 10:38:18","NULL","NULL",-1,0,"NULL",3,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"aut","Yandex",2,"FF",1,"","generic desktop",0,"Mekhimouth","ss",75.538585,130.209761,"UY","NULL","NULL","NULL","NULL","NULL"
8988,2,0x08a2617e13e73172,"2023-11-06 16:58:23",3232,19115,1,0,"NULL","NULL","http://demo.sajt/blog/category/releases/",10.0,"NULL","NULL","NULL","NULL","NULL",1,22805,"NULL",2,"quo","Yahoo!",2,"SF",1,"","generic desktop",0,"Beerton","nl",2.911110,141.068611,"NH","NULL","NULL","NULL","NULL","NULL"
8992,2,0x08a2617e13e73172,"2023-11-06 04:46:39","NULL","NULL",-1,0,"NULL",1,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","Twitter",7,"OP",1,"","generic desktop",0,"New Jaleelburgh","ag",66.565829,153.970230,"06","NULL","NULL","NULL","NULL","NULL"
8994,2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38","NULL","NULL",0,648778356,"2023-11-06-777",0,"",10000.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,0,16,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8994,2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38","NULL","NULL",0,1223328142,"2023-11-06-1037nsjusu4s3894",1,"",2000.0,100.0,1500.0,400.0,"NULL","NULL",1,1296000,0,16,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8994,2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38","NULL","NULL",0,1988654428,"2023-11-06-sfg1037nsjusu4s3894",1,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,1296000,0,16,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8994,2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38","NULL","NULL",0,2039064425,"2023-11-06-s1037nsjusu4s3894",10,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,1296000,0,16,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8994,2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38","NULL","NULL",0,2560070897,"2023-11-06-937nsjusu 3894",8,"",1111.11,0.11,1000.0,111.0,666.0,"NULL",1,1296000,0,16,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8994,2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38","NULL","NULL",0,3535470185,"2023-11-06-666",2,"",240.0,20.0,200.0,20.0,20.0,"NULL",1,1296000,0,16,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
8995,2,0x93d5d438d1c06c9f,"2023-11-06 04:18:38","NULL","NULL",0,1373089538,"2023-11-06-76677",2,"",250.0,"NULL","NULL","NULL","NULL","NULL",2,1296000,0,16,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
9036,2,0x7b46335c13750a49,"2023-11-06 07:44:59",343,19259,1,0,"NULL","NULL","http://example.org/category/example-lifestyle/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",11,"NULL","Google",2,"IE",1,"","generic desktop",0,"London (South Bank)","gb",51.504000,-0.112000,"ENG","NULL","NULL","NULL","NULL","NULL"
9050,2,0x7b46335c13750a49,"2023-11-06 08:56:05",362,19280,1,0,"NULL","NULL","http://example.org/category/example-lifestyle/example-news/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1300433,"NULL",12,"NULL","Google",2,"IE",1,"","generic desktop",0,"London (South Bank)","gb",51.504000,-0.112000,"ENG","NULL","NULL","NULL","NULL","NULL"
9054,2,0x8afe5c5831a13a60,"2023-11-06 09:34:15",387,19295,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"MF",1,"AP","iPad",2,"London","gb",51.546000,-0.163000,"ENG","NULL","NULL","NULL","NULL","NULL"
9058,2,0x58cd456777fe9064,"2023-11-06 10:08:20",392,19300,1,0,"NULL","NULL","http://example.org/es/es/category/consejos-example/excursiones/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"FF",1,"","generic desktop",0,"NULL","fr","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9080,2,0x6eeca60a7fdbd027,"2023-11-06 12:55:45",387,19341,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"SF",1,"AP","generic desktop",0,"Shrivenham","gb",51.599000,-1.655000,"ENG","NULL","NULL","NULL","NULL","NULL"
9090,2,0x6e9f1ae1ed8dc6ab,"2023-11-06 14:02:44",444,19367,1,0,"NULL","NULL","http://example.org/category/exampleblue-travel-tips/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",7,"NULL","referrer.example.org",3,"AN",1,"SA","Galaxy Tab 2 10.1"" WiFi",2,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
9101,2,0xf82b9bea04d56c53,"2023-11-06 15:18:39",387,19396,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"CH",1,"AP","generic desktop",0,"Beloslav","bg",43.193000,27.706000,"03","NULL","NULL","NULL","NULL","NULL"
9107,2,0x036c2f636f106a98,"2023-11-06 16:00:12",387,19426,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"SF",1,"AP","generic desktop",0,"Cornellà de Llobregat","es",41.350000,2.083000,"","NULL","NULL","NULL","NULL","NULL"
9111,2,0xa20f39eb2714e010,"2023-11-06 16:15:23",387,19434,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"MF",1,"AP","iPad",2,"Fornebu","no",59.900000,10.629000,"","NULL","NULL","NULL","NULL","NULL"
9119,2,0x702aaaa60a79cb01,"2023-11-06 16:58:53",506,19460,1,0,"NULL","NULL","http://example.org/category/exampleblue-travel-tips/essential-example/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"southern example","Yahoo! Images",2,"SF",1,"AP","generic desktop",0,"Pozuelo de Alarcón","es",40.420000,-3.801000,"M","NULL","NULL","NULL","NULL","NULL"
9141,2,0xc125e691649f7968,"2023-11-06 19:29:33",445,19497,1,0,"NULL","NULL","http://referrer.example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"example e magazine","Google",2,"CH",1,"","generic desktop",0,"Southend-on-Sea","gb",51.538000,0.714000,"ENG","NULL","NULL","NULL","NULL","NULL"
9143,2,0x9e68ece2091c1440,"2023-11-06 19:41:18",523,19520,1,0,"NULL","NULL","http://example.org/category/example-tv/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1299502,"NULL",12,"NULL","Google",2,"MF",1,"AP","iPad",2,"Oulu","fi",65.012000,25.465000,"","NULL","NULL","NULL","NULL","NULL"
9163,2,0x860b875f60c3fa98,"2023-11-06 21:18:47",387,19548,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Lisbon","pt",38.760000,-9.158000,"","NULL","NULL","NULL","NULL","NULL"
9172,2,0xd6455e24adcb9321,"2023-11-06 21:49:11",444,19565,1,0,"NULL","NULL","http://example.org/category/exampleblue-travel-tips/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"MF",1,"AP","iPad",2,"Sheffield","gb",53.381000,-1.470000,"ENG","NULL","NULL","NULL","NULL","NULL"
9181,2,0xb1328469f7b7f9c9,"2023-11-06 23:27:35",387,19616,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,1296000,"NULL",6,"NULL","Google",2,"FF",1,"AP","generic desktop",0,"Lisbon","pt",38.744000,-9.149000,"","NULL","NULL","NULL","NULL","NULL"
9241,2,0xd021463c03d5f90c,"2023-11-06 08:00:44","NULL","NULL",-1,0,"NULL",1,"",21.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","jonglerie",6,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
9242,2,0x2c65c17e1a108cd3,"2023-11-06 08:03:49","NULL","NULL",-1,0,"NULL",5,"",1082.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Châteaugiron","fr",48.048000,-1.504000,"","NULL","NULL","NULL","NULL","NULL"
9243,2,0xf631b60e590a3af7,"2023-11-06 08:07:31","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"NF",1,"SO","PlayStation 3",4,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
9244,2,0x52a6a4777ea66b01,"2023-11-06 08:51:06","NULL","NULL",-1,0,"NULL",3,"",54.5,"NULL","NULL","NULL","NULL","NULL",2,728831,494334,5,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Grenoble","fr",45.189000,5.725000,"ARA","NULL","NULL","NULL","NULL","NULL"
9245,2,0x4ee703360c4b1689,"2023-11-06 09:14:30","NULL","NULL",0,3515955376,"2023-11-06-29667",0,"",-2.0,0.0,-2.0,-0.33,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Limoges","fr",45.835000,1.257000,"NAQ","NULL","NULL","NULL","NULL","NULL"
9246,2,0x608aadd25434a8d7,"2023-11-06 09:31:17","NULL","NULL",-1,0,"NULL",3,"",41.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example-henrys-lizard",6,"CH",1,"","generic desktop",0,"Montry","fr",48.887000,2.828000,"IDF","NULL","NULL","NULL","NULL","NULL"
9247,2,0xde6122783bdb8065,"2023-11-06 09:58:43","NULL","NULL",0,897656661,"2023-11-06-29672",1,"",7.0,3.0,4.0,0.67,"NULL","NULL",2,68714,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
9248,2,0x9141d3e00a92011b,"2023-11-06 09:58:43","NULL","NULL",0,2097168500,"2023-11-06-29668",2,"",8.64,6.0,2.64,0.44,"NULL","NULL",2,66725,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris (Parc-de-Montsouris)","fr",48.825000,2.338000,"IDF","NULL","NULL","NULL","NULL","NULL"
9249,2,0x1d7114ebf78c3602,"2023-11-06 09:58:44","NULL","NULL",0,4221332896,"2023-11-06-29673",1,"",9.66,3.0,6.66,1.11,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Limoges","fr",45.835000,1.257000,"NAQ","NULL","NULL","NULL","NULL","NULL"
